敦煌：絲路,ㄉ,Dunhuang: Pearl on the Silk Road,中,1-4,E1,6.8,4,40-120,3.33,https://boardgamegeek.com/boardgame/303540/dunhuang-pearl-silk-road,烏嘎嘎,,2800,300,策略,重策,,,紅色,v,,,超燒腦,唐朝敦煌主題工人放置遊戲，每局從12套配置包中選3套組合確保每局不同。核心是可變能力工人放置，替工人搭配不同能力、在對的時機執行對的行動，是取勝的關鍵。,
築夢計畫,ㄓ,Project Dreamscape,中,1-4,E2,6.6,2,30,1.67,https://boardgamegeek.com/boardgame/168232/project-dreamscape,烏嘎嘎,,860,100,小品,,,,綠色,v,,,,《築夢計畫》帶你進入科學家能探入夢境並讓夢成真的近未來。每張夢境卡都有雙面用途，選哪一面直接決定連鎖能否延續。打出長串連鎖時的爆發感令人上癮，而三十分鐘的緊湊時長讓每局都簡短卻有思考量。適合卡牌遊戲新手或想在半小時內體驗「謀略感與連鎖爽感兼備」的玩家。,
晝夜星,ㄓ,Solenia,中,1-4,E3,7.1,3,30-45,2.17,https://boardgamegeek.com/boardgame/254018/solenia,烏嘎嘎,,1400,150,策略,中策,,,黃色,v,,,,2-4人牌卡遊戲，每輪出一張牌降落浮島��產資源或飛抵城市完成配送。有人出0點牌時飛船前進、地圖末端板塊翻面晝夜交替，版圖持續更新。16輪後蒐集最多金星者勝出。,
大洋之下,ㄉ,Aquatica,中,1-4,E3,7.4,3,30-60,2.28,https://boardgamegeek.com/boardgame/283393/aquatica,烏嘎嘎,,1490,150,策略,中策,,,黃色,v,,,,《大洋之下》以深邃奇幻的海底文明為舞台，獨創的「卡牌上升」機制讓打出的牌從版圖底層逐步浮升到頂層才完全發動。規劃得宜的回合能一口氣觸發多達十個連鎖行動，那種爆發感令人沉醉。規則親和卻藏有策略厚度，適合想從輕策跨入引擎構築的玩家，也是出色的入門進階橋樑。,
香草花園,ㄒ,Herbaceous,中,1-4,E4,7.4,4,15-20,1.2,https://boardgamegeek.com/boardgame/195314/herbaceous,烏嘎嘎,,650,100,小品,,,,綠色,v,https://youtu.be/ee6S87-NY70?si=w7mEpAL5bqdRJS-K,逸馬的桌遊小教室,,《香草花園》以水彩風格插畫打造清新優雅的園藝體驗。核心是「現在收？還是再等一張？」的選擇題——提早封盆穩穩落袋小分，放著慢慢養可能等來爆發性大收成，但公共區隨時可能被對手撈走關鍵牌。規則五分鐘上手，適合搭配一杯花茶的悠閒午後，也是親子同樂的絕佳選擇。,
漫步彩色島 ,ㄇ,Walking in Burano,中,1-4,E4,7.2,3,20-40,2.04,https://boardgamegeek.com/boardgame/257769/walking-burano,烏嘎嘎,,550,100,策略,輕策,,,綠色,v,https://youtu.be/2z-paM8Zqww?si=hoCX4QixLbcIhqH2,逸馬的桌遊小教室,,帶你踏上威尼斯布拉諾島，化身設計師重��粉刷運河沿岸房屋。選牌機制簡單但充滿取捨：拿一張換硬幣、拿三張填房屋。率先完成全部房屋者觸發遊戲結束。色彩豐富的輕策略遊戲。,
繽紛夜光蟲,ㄅ,Noctiluca,中,1-4,E5,7.2,2,30,1.36,https://boardgamegeek.com/boardgame/269752/noctiluca,烏嘎嘎,,1200,150,小品,,,,黃色,v,,,,2-4人骰子蒐集遊戲，104顆彩色透明骰子鋪滿版圖，玩家從岸邊各方向潛入、以特定路徑一口氣蒐集多顆，裝入玻璃罐後交付治療師得分。兩輪後比拼交付分數，節奏明快、配件療癒。,
聊齋,ㄌ,Ghost Stories,英,1-4,F1,7.4,4,60,2.9,https://boardgamegeek.com/boardgame/37046/ghost-stories,烏嘎嘎,,1690,200,策略,中策,,,紅色,v,,,超燒腦,1-4人合作遊戲，道士守衛村莊對抗鬼怪。每輪新鬼湧現占領村地、封鎖設施，玩家需移動到對應位置、擲骰比對顏色才能驅邪。村民設施提供各種特殊能力，互相支援至關重要。三塊村地被占領、祭司全滅或牌庫耗盡即全敗；打倒終Boss吳豐才算勝利。,
醫學之父,ㄧ,Hippocrates,中,1-4,F2,7,4,90-120,2.87,https://boardgamegeek.com/boardgame/327971/hippocrates,烏嘎嘎,,1600,200,策略,中策,,,紅色,v,https://www.youtube.com/watch?v=0B6RT5t-uPs,XIAN在玩桌遊,超燒腦,古希臘醫院管理遊戲。每輪競標醫生、選擇接納哪些患者、支付薪酬，再像解謎一樣將患者分配給能力相符的醫生。招募、治療與聲望管理環環相扣，如何最大化醫療效率同時維持口碑是決勝關鍵，四輪後積分最高者勝出。,
極東之旅,ㄐ,Stroganov,中,1-4,F2,7.4,3,90,3.12,https://boardgamegeek.com/boardgame/323156/stroganov,烏嘎嘎,,1800,200,策略,重策,,,紅色,v,https://www.youtube.com/watch?v=iUvdB_bQzQI,XIAN在玩桌遊,超燒腦,《極東之旅》帶你踏上16世紀西伯利亞的毛皮探險之旅。每回合必須持續向東推進、退路已斷，只能決定走多遠、在哪裡停腳。春夏秋在版圖上向東推移、冬季返回起點整備的四季結構，讓壓力在季末集中爆發。適合喜歡在有限行動中壓榨最大效益、享受「剛好一步差點沒趕上」那種謎題感的策略玩家。,
月神,ㄩ,Luna,英,1-4,F2,7.4,4,60-100,3.34,https://boardgamegeek.com/boardgame/70512/luna,烏嘎嘎,,2990,300,策略,重策,,,紅色,v,,,超燒腦,宗教派系爭奪月神繼承權的工人移動遊戲。修士不是每輪重新放置，而是從上輪停留的位置繼續移動，必須精算行進路線才能在對的時機搶占神殿、建造神龕、執行祭祀。六輪內積累最多影響力的派系，獲得決定繼承人的權利。,
拉格蘭莊園,ㄉ,La Granjra,英,1-4,F2,7.7,4,90-120,3.59,https://boardgamegeek.com/boardgame/146886/la-granja,烏嘎嘎,,1800,200,策略,重策,,,紅色,v,,,超燒腦,1-4人中策農場經營遊戲。玩家控制馬略卡島上的小農莊，透過手牌多功能運用（可當田地、市場推車、幫手或訂單），逐步擴張農場、送貨到村莊賺分。六輪後得分最高者獲得「拉格蘭」頭銜。,
數字9乘塔,ㄕ,NMBR9,中,1-4,F3,6.9,3-4,20,1.21,https://boardgamegeek.com/boardgame/217449/nmbr-9,烏嘎嘎,,990,100,抽象,板塊拼放,,,綠色,v,,,,《數字9乘塔》的規則兩分鐘就能講完，但「懂規則」與「懂得怎麼贏」之間的距離，往往要到中盤才被狠狠拉開。每回合所有人取得同一個數字板塊各自擺放，地面層零分、每高一層倍率加一。牌組對所有人完全相同，勝負純粹取決於個人判斷，沒有摸牌運氣的藉口。適合喜歡純粹空間拼排與自我挑戰的玩家。,
唐吉軻德,ㄊ,Don Quixote,英,1-4,F3,6.1,1,20,1.64,https://boardgamegeek.com/boardgame/65990/don-quixote,烏嘎嘎,,1160,150,抽象,板塊拼放,,,綠色,v,,,,所有玩家擁有相同的24張地形板塊，依固定順序一張張排入自己的領地。道路要連貫、城堡邊界需騎士守衛、風車與教堂都得妥善配置——同樣的牌組卻能拼出截然不同的結果，考驗空間感與預判能力，佈局最好、得分最高者獲勝。,
聖家族大教堂,ㄕ,Sagrada,中,1-4,F3,7.6,2,30-45,1.86,https://boardgamegeek.com/boardgame/199561/sagrada,烏嘎嘎,,850,100,策略,輕策,,,綠色,v,,,,《聖家堂》取材自高第畢生未竟的曠世傑作，玩家化身玻璃工匠，從共用骰子池挑選彩色半透明骰子拼砌獨特花窗。類似數獨的空間邏輯在輪抽機制下更添互動壓力——你想要的骰子往往也是對手覬覦的。遊戲結束時每塊版圖都是一幅無法複製的抽象藝術品。適合喜歡解謎與空間邏輯、卻不想被厚重規則嚇退的玩家。,
自然法則,ㄗ,CODEX Naturalis,中,1-4,F4,7.2,4,20-30,1.84,https://boardgamegeek.com/boardgame/314503/codex-naturalis,烏嘎嘎,,800,100,策略,輕策,,,綠色,v,,,,《自然法則》帶你走進中世紀修道院的手稿室，將蕈菇、植物、動物與昆蟲逐一收錄成最完美的自然手稿。燙金邊框與精緻插畫讓牌面宛如一幅隨遊戲生長的有機馬賽克。核心是疊牌拓展——每張牌覆蓋舊符號的同時為下一步預留空間，「再來一局」的衝動是這款小盒遊戲最大的魅力。,
諾亞星球,ㄋ,Noah Planet,中,1-4,F4,7.3,N/A,30-75,2,https://boardgamegeek.com/boardgame/342258/noah-planet,烏嘎嘎,,790,100,策略,輕策,,,綠色,v,https://youtu.be/eawDKNkVfu0?si=Xu93QrjPbRUVknUo,逸馬的桌遊小教室,,《諾亞星球》設定在地球不再宜居的近未���，玩家化身新生態建構者，從物種卡開始搭建食物鏈與生命循環。遊戲過程中自然認識生物依存的關係，是少數把環境議題融入玩法卻不流於說教的小品。適合家長帶孩子邊玩邊學生態、或桌遊聚會的暖場首選，規則簡潔氣氛溫和。,
流轉大地,ㄌ,Terra Shifter,中,1-4,F4,7.7,N/A,20-40,2.5,https://boardgamegeek.com/boardgame/229131/terra-shifter,烏嘎嘎,,550,100,抽象,,,,綠色,v,https://youtu.be/03q9SNVzbHw?si=915D53P5wm66q7J1,逸馬的桌遊小教室,,2XXX年地球已無法居住，人類找到新星球實行「大地改造計畫」。玩家扮演改造者，合作輪流移動、翻轉板塊，完成任務卡上的指定顏色區域並達成目標卡。完成四張目標卡即獲勝，耗盡任務卡則失敗。附天災卡增加難度，另含2-5人競爭變體。,
矮人王國 寒霜凜冬,ㄞ,Dwar7s Winter,英,1-4,F5,6.8,4,30-45,2.75,https://boardgamegeek.com/boardgame/241334/dwar7s-winter,巴仔,,,,策略,,,,紅色,,,,超燒腦,《矮人王國》獨立續作，透過手牌構築管理資源，合力擋住不斷入侵的寒冬怪物，同時暗中競爭個人得分。守塔還是搶分，是每個人時時面臨的抉擇，合作失敗則全員落敗。含64款精美立體模型，可與前作《秋》合併遊玩。,
瘋狂科學家,ㄈ ,Dr. Eureka,中,1-4,G4,6.7,2-4,15,1.12,https://boardgamegeek.com/boardgame/181345/dr-eureka,烏嘎嘎,,890,100,兒童,,,,綠色,v,https://www.youtube.com/watch?v=ETAMco9FUIg,新天鵝堡桌遊,輕鬆,阿基米德博士有重要實驗交給你！依照配方在試管中移動物質分子，不能用手觸碰。比對手更快完成分子排列，證明你是最聰明的科學家。考驗手眼協調的兒童遊戲。,
陰屍路,ㄧ,The Walking Dead Board Game,英,1-4,2F,5.1,4,45,1.75,https://boardgamegeek.com/boardgame/99079/walking-dead-board-game,小豬,,,,小品,,,,紅色,v,,,,改編自AMC熱門影集《陰屍路》。世界被殭屍肆虐，人類命懸一線。玩家扮演Rick、Shane、Andrea等倖存者，收集食物、槍械、交通工具與盟友。小心！被咬的同伴會變成殭屍反噬你。遊戲結合合作與競爭，資源日漸匱乏，每個決定都是生死抉擇。含生存模式與團隊模式。,
俠鼠魔途,ㄒ,Mice and Mystics,英,1-4,2F,7.4,4,120,2.66,https://boardgamegeek.com/boardgame/124708/mice-and-mystics,比爾,,990,100,RPG,,,,紅色,v,,,,《俠鼠魔途》以一個溫暖又充滿張力的童話世界為舞台：英雄遭陷害化為老鼠，城堡走廊成了佈滿危機的迷宮，連蟑螂蜘蛛都是需要認真應對的強敵。這是「活起來的故事書」——每個章節都有獨立劇情文本，角色在戰役中成長，那份「我們一起走過來的」情感連結，是無數玩家念念不忘的核心體驗。,
溫達克,ㄨ,Wendake,英,1-4,2F,7.9,4,60-120,3.58,https://boardgamegeek.com/boardgame/229265/wendake,豪豪,,,,策略,重策,,,紅色,,,,超燒腦,北美原住民部落首領主題策略遊戲。核心是行動選擇與升級：每年可從農耕、狩獵、軍事、儀式等方向強化自己的行動組合，越到後期越強力。同時在經濟、軍事、儀式、面具四條軌道上並行推進，找出最有效率的行動鏈才能勝出。,
聖瑪莉亞號,ㄕ,Santa Maria,英,1-4,H1,7.8,3,45-90,2.96,https://boardgamegeek.com/boardgame/229220/santa-maria,豪豪,,,,策略,中策,,,黃色,,,,,1-4人殖民地經營骰子驅動遊戲。以多格骨牌擴張殖民地，骰子代表移工可激活整排或整列建築。招募僧侶轉為學者（永久能力）、傳教士（即時獎勵）或主教（終局分數）。輕中策的骰子引擎構築。,
夢境之地,ㄇ,Dreamscape,中,1-4,H1,7.5,2,60-90,3.15,https://boardgamegeek.com/boardgame/231038/dreamscape,烏嘎嘎,,,,策略,中策,,,黃色,,,,,《夢境之地》是一款以造夢為靈魂的奇幻策略桌遊，玩家在神秘地點蒐集夢之碎片，再親手堆砌出屬於自己的3D立體景觀。超現實的詩意氛圍瀰漫全場——時鐘魔像巢穴、迷霧瀑布在桌面成形。適合喜愛謎題感與空間構築的玩家��兼具立體拼搭與路線規劃的獨特組合在同類作品中極為少見。,
推理事件簿-無冕正義1900,ㄊ,Chronicles of Crime: 1900,中,1-4,H3,8.2,1-1,60-90,1.83,https://boardgamegeek.com/boardgame/302098/chronicles-crime-1900,烏嘎嘎,,1080,150,解謎,偵探,,,綠色,v,,,,《推理事件簿：無冕正義1900》將你帶回巴黎的美好年代，扮演年輕記者偵探在世界博覽會與地鐵通車的盛世中追查謀殺案。手機掃描QRcode進入3D場景、破解密室逃脫風格謎題，APP完美融入桌面推理。每個行動都推進遊戲時間——多蒐集一條線索還是節省時間爭取更佳評分？適合喜歡沉浸式合作推理的玩家。,
推理事件簿：紅景鎮迷蹤,ㄊ,Chronicles of Crime: Welcome to Redvie,中,1-4,H3,7.6,2,30-90,1.91,https://boardgamegeek.com/boardgameexpansion/258089/chronicles-crime-welcome-redview,烏嘎嘎,,790,100,解謎,偵探,,,綠色,v,,,,《推理事件簿：紅景鎮迷蹤》把舞台拉到八零年代美國緬因州小鎮，六位青少年在動物離奇失蹤後組成偵探小隊。整體氛圍被玩家直接拿來與《怪奇物語》對照，瀰漫懷舊、神秘又略帶不安的小鎮氣息。新加入的擲骰能力測試讓劇情走向真正的冒險風格。需搭配基本版，適合喜愛劇情驅動合作冒險的玩家。,
推理事件簿：黑幕,ㄊ,Chronicles of Crime: Noir,中,1-4,H3,8,2,60-90,2,https://boardgamegeek.com/boardgameexpansion/249811/chronicles-crime-noir,烏嘎嘎,,790,100,解謎,偵探,,,綠色,v,,,,《推理事件簿：黑幕》告別警察制度，走入1940年代黑色電影的煙霧與陰影。以監視、潛入、賄賂、恐嚇四張行動卡取代原版系統——金錢是稀缺資源，強硬恐嚇會觸發後果，每一次出手都帶著真實風險。多位玩家直言比基礎版更好玩，沉浸式的黑白電影情境代入感令人難忘。需搭配基本版。,
推理事件簿-叛客俠道2400,ㄊ,Chronicles of Crime: 2400,中,1-4,H3,8.1,2,60-90,2,https://boardgamegeek.com/boardgame/302312/chronicles-crime-2400,烏嘎嘎,,1080,150,解謎,偵探,,,綠色,v,,,,《推理事件簿：叛客俠道2400》將舞台推進到西元2400年的賽博龐克都市，靈感汲取自《銀翼殺手》與《駭客任務》。霓虹燈管、義體改造、虛擬空間與現實的模糊邊界，加上APP的環境音效，讓調查過程幾乎像在看互動電影。被譽為系列中挑戰性最高、劇情張力最強的一款。支援繁體中文。,
推理事件簿,ㄊ,Chronicles of Crime,中,1-4,H3,7.7,2,60-90,2.07,https://boardgamegeek.com/boardgame/239188/chronicles-crime,烏嘎嘎,v,1180,150,解謎,偵探,,,綠色,v,https://youtu.be/JPETtZs3bYk?si=3qmTR3fZl4iWksFt,逸馬的桌遊小教室,,《推理事件���》是主題推理桌遊的標竿之作，玩家扮演偵查小組在時間壓力下拼湊謀殺案真相。核心設計「Scan & Play」——手機掃描QRcode後APP即時根據劇本觸發截然不同的線索與對話。與其說是解謎遊戲，更像「坐在桌邊一起拍一集犯罪劇」。適合喜歡一起推敲線索、相互辯論兇手到底是誰的玩家族群。,
推理事件簿-騎士信條1400,ㄊ,Chronicles of Crime: 1400,中,1-4,H3,7.9,2,60-90,2.12,https://boardgamegeek.com/boardgame/300300/chronicles-crime-1400,烏嘎嘎,,1080,150,解謎,偵探,,,綠色,v,,,,《推理事件簿：騎士信條1400》以14世紀法國巴黎為舞台，你化身受預知夢所困的騎士偵探。最具突破性的「映像牌」機制讓玩家在「預見未來」與「還原過去」之間反覆梳理思路。聖母院鐘聲、修道院燭火營造出濃厚的中世紀氛圍，是系列中最具個性的一作。可獨立遊玩無需前作。,
仙境幽谷：珍珠溪,ㄒ,Everdell: Pearlbrook,中,1-4,H3,7.7,3,40-80,2.76,https://boardgamegeek.com/boardgameexpansion/259996/everdell-pearlbrook,烏嘎嘎,,2000,200,策略,中策,手牌管理,工人擺放,黃色,v,,,,《仙境幽谷：珍珠溪》將動物王國向河流之下延伸，帶出一座隱藏在水底的全新社會。蛙大使的派遣是貫穿全局的核心取捨——現在投入珍珠路線會犧牲短期效率，卻為中後期的奇蹟建造積累籌碼。玻璃珍珠與河流側版圖讓桌面層次感大幅提升。適合想在原作基礎上加深決策層次的老玩家。需搭配主遊戲。,
仙境幽谷,ㄒ,Everdell,中,1-4,H3,8.1,3,40-80,2.81,https://boardgamegeek.com/boardgame/199792/everdell,烏嘎嘎,,2400,250,策略,中策,手牌管理,工人擺放,黃色,v,https://youtu.be/zBl7ISxMPFg?si=0arPJA530dP1sZm6,逸馬的桌遊小教室,,《仙境幽谷》帶你深入一座由森林小動物們開拓文明的幻想山谷，在枝葉庇蔭與蜿蜒溪流間親手建設繁榮的微型城市。冬春夏秋的四季推進讓節奏呈現自然的成長弧線，而十五個城市卡位的硬性上限迫使你在誘人卡牌中反覆取捨。美術由 Andrew Bosley 繪製，每一張牌都像獨立插畫小品。適合喜歡童話氛圍與引擎構築的中階玩家。,
時空亂序,ㄕ,Anachrony,中,1-4,I1,8.2,3,30-120,3.93,https://boardgamegeek.com/boardgame/185343/anachrony,豪豪,,2800,300,策略,重策,工人擺放,,紅色,v,,,超燒腦,《時空亂序》以26世紀末後末日地球為舞台，四條意識形態各自重建文明。最具突破性的是「時間旅行借貸」機制——你可以向未來的自己預借資源，但必須如期歸還，否則時空矛盾帶來懲罰。整個遊戲時間軸因此變得可塑，每局的張力曲線隨借貸決策的不同而完全改變。適合願意投入學習曲線的重度策略玩家。,
